"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Pepsico","2007","21436000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Pepsico","2007","3802514","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Pepsico","2007","39474000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Pepsico","2008","22900000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Pepsico","2008","4252973","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Pepsico","2008","43251000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Pepsico","2009","23133000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Pepsico","2009","4343420","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Pepsico","2009","43232000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Pepsico","2010","31263000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Pepsico","2010","6048225","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Pepsico","2010","57838000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Pepsico","2011","34911000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Pepsico","2011","5996781","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Pepsico","2011","66504000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Pepsico","2012","34201000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Pepsico","2012","7725722","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Pepsico","2012","65492000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Pfizer","2005","40173000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Pfizer","2005","2173436.522","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Pfizer","2005","47405000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Pfizer","2006","40731000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Pfizer","2006","2408317","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Pfizer","2006","48371000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Pfizer","2007","40673000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Pfizer","2007","2194173","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Pfizer","2007","48418000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Pfizer","2008","41256000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Pfizer","2008","2018769","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Pfizer","2008","48296000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Pfizer","2009","42336000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Pfizer","2009","2873240","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Pfizer","2009","50009000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Pfizer","2010","54878000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Pfizer","2010","2707928","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Pfizer","2010","67057000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Pfizer","2011","53225000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Pfizer","2011","2700000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Pfizer","2011","65259000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Pfizer","2012","47992000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Pfizer","2012","2400000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Pfizer","2012","58986000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Praxair","2005","2350000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Praxair","2005","12355596","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Praxair","2005","7656000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Praxair","2006","2660000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Praxair","2006","13545000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Praxair","2006","8324000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Praxair","2007","3071000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Praxair","2007","14168000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Praxair","2007","9402000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Praxair","2008","3451000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Praxair","2008","13074000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Praxair","2008","10796000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Praxair","2009","3078000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Praxair","2009","13479000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Praxair","2009","8956000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Praxair","2010","3437000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Praxair","2010","15058000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Praxair","2010","10116000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Praxair","2011","3791000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Praxair","2011","16000600","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Praxair","2011","11252000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Praxair","2012","3827000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Praxair","2012","16685000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Praxair","2012","11224000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Reckitt benckiser","2005","4171354591.69149","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Reckitt benckiser","2005","258200","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Reckitt benckiser","2005","7602307387.12549","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Reckitt benckiser","2006","5144438147.62418","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Reckitt benckiser","2006","280700","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Reckitt benckiser","2006","9078854271.28226","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Reckitt benckiser","2007","6146497303.89817","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Reckitt benckiser","2007","267900","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Reckitt benckiser","2007","10542283298.9061","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Reckitt benckiser","2008","7203821561.34868","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Reckitt benckiser","2008","266400","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Reckitt benckiser","2008","12153902546.8204","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Reckitt benckiser","2009","7303493409.56871","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Reckitt benckiser","2009","255000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Reckitt benckiser","2009","12140648457.2012","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Reckitt benckiser","2010","7915529694.23763","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Reckitt benckiser","2010","250000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Reckitt benckiser","2010","13065802090.4883","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Reckitt benckiser","2011","8739544222.37269","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Reckitt benckiser","2011","289677","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Reckitt benckiser","2011","15212805459.5715","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Reckitt benckiser","2012","8776637181.15679","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Reckitt benckiser","2012","273525","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Reckitt benckiser","2012","15164545405.8384","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Royal bank scotland","2005","18177136973.4764","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Royal bank scotland","2005","431078","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Royal bank scotland","2005","63187017177.4149","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Royal bank scotland","2006","20302915271.0288","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Royal bank scotland","2006","256800","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Royal bank scotland","2006","72614233258.3439","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Royal bank scotland","2007","19337856914.7708","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Royal bank scotland","2007","334620","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Royal bank scotland","2007","91787292908.9612","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Royal bank scotland","2008","1","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Royal bank scotland","2008","657900","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Royal bank scotland","2008","100614609061.603","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Royal bank scotland","2009","12648009491.6566","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Royal bank scotland","2009","776487","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Royal bank scotland","2009","63958808923.7616","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Royal bank scotland","2010","13184820990.4017","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Royal bank scotland","2010","708300","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Royal bank scotland","2010","58003938157.7742","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Royal bank scotland","2011","12853497412.0196","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Royal bank scotland","2011","655400","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Royal bank scotland","2011","52018652553.5352","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Royal bank scotland","2012","18000269429.1523","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Royal bank scotland","2012","564349","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Royal bank scotland","2012","44799367283.9145","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Sabmiller","2005","1622000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Sabmiller","2005","1220217.28","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Sabmiller","2005","12901000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Sabmiller","2006","2407000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Sabmiller","2006","2077157","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Sabmiller","2006","15307000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Sabmiller","2007","2927000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Sabmiller","2007","2740593","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Sabmiller","2007","18620000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Sabmiller","2008","3261000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Sabmiller","2008","2343184","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Sabmiller","2008","21410000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Sabmiller","2009","2630000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Sabmiller","2009","2500000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Sabmiller","2009","18703000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Sabmiller","2010","3128000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Sabmiller","2010","2353868","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Sabmiller","2010","18020000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Sabmiller","2011","3558000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Sabmiller","2011","2400000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Sabmiller","2011","19408000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Sabmiller","2012","3972000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Sabmiller","2012","2200000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Sabmiller","2012","21760000000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Samsung","2005","16895045904.1283","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Samsung","2005","6157512.016","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Samsung","2005","56114272083.5175","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Samsung","2006","17405379315.7708","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Samsung","2006","7096772","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Samsung","2006","61785505489.6013","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Samsung","2007","17573754766.9291","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Samsung","2007","9507000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Samsung","2007","67990095962.6962","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Samsung","2008","16278325293.8695","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Samsung","2008","9319000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Samsung","2008","67580591977.4564","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Samsung","2009","19438792488.9486","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Samsung","2009","9625000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Samsung","2009","70749747491.932","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Samsung","2010","29649998453.1691","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Samsung","2010","10655000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Samsung","2010","97120312525.6331","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Samsung","2011","27475510551.7909","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Samsung","2011","11304000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Samsung","2011","109158213804.368","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Samsung","2012","37104157818.5277","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Samsung","2012","6017478","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Samsung","2012","125420022922.914","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Sharp","2005","5402823712.88565","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Sharp","2005","1855864","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Sharp","2005","23651131991.4754","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Sharp","2006","5589645252.56522","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Sharp","2006","1532745","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Sharp","2006","24739347486.8113","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Sharp","2007","6101209438.02272","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Sharp","2007","1730000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Sharp","2007","26757919043.0085","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Sharp","2008","6629226993.04884","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Sharp","2008","1761000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Sharp","2008","30008049685.9257","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Sharp","2009","4544507416.23109","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Sharp","2009","1695000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Sharp","2009","28448528498.9851","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Sharp","2010","5676968581.24588","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Sharp","2010","1545000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Sharp","2010","29719416545.8181","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Sharp","2011","6665322294.74143","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Sharp","2011","1634000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Sharp","2011","35360663469.8551","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Sharp","2012","5221687063.49733","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Sharp","2012","1414000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Sharp","2012","31124832952.0055","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Sherwin williams","2005","3080365000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Sherwin williams","2005","375917.114","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Sherwin williams","2005","7190661000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Sherwin williams","2006","3414640000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Sherwin williams","2006","615896","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Sherwin williams","2006","7809759000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Sherwin williams","2007","3598327000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Sherwin williams","2007","600548","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Sherwin williams","2007","8005292000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Sherwin williams","2008","3498800000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Sherwin williams","2008","615848","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Sherwin williams","2008","7979727000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Sherwin williams","2009","3263169000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Sherwin williams","2009","525368","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Sherwin williams","2009","7094249000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Sherwin williams","2010","3481078000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Sherwin williams","2010","515287","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Sherwin williams","2010","7776424000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Sherwin williams","2011","3744562000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Sherwin williams","2011","524358","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Sherwin williams","2011","8765699000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Sherwin williams","2012","4206226000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Sherwin williams","2012","359724.831","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Sherwin williams","2012","9534462000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Siemens","2005","28029841739.4655","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Siemens","2005","4530000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Siemens","2005","95944440362.6864","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Siemens","2006","21395471792.3751","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Siemens","2006","4475000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Siemens","2006","81852853044.4585","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Siemens","2007","27783620795.7048","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Siemens","2007","3830000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Siemens","2007","96420183914.8888","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Siemens","2008","31630105618.4137","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Annual CO2 Emissions","Siemens","2008","3550000","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Gross Revenue","Siemens","2008","116231581863.569","http://demo.wikirate.org/Page_000006460"
"Center for Sustainable Organizations+Value-added Contributions to GDP (C2GDP)","Siemens","2009","28063010127.0849","http://demo.wikirate.org/Page_000006460"
