Answer ID,Answer Page,Metric,Company,Year,Value,Source Page,Original Source,Comments,Correct year
6379067,https://wikirate.org/~6379067,Walk Free Foundation+MSA whistleblowing mechanism (revised),Punter_Southall_Group_Limited,2019,No,https://wikirate.org/~6358489,,"On page no.2 it is written that ''We also operate a Whistleblowing Policy which encourages staff to report any wrongdoing which extends to human rights violations like Modern Slavery''. CHITRANSHI VERMA[https://wikirate.org/CHITRANSHI_VERMA].....2020-10-20 11:55:17 UTC We also operate a Whistleblowing Policy which encourages staff to reportany wrongdoingwhich extends to human rights violations like ModernSlavery. p.2 Samantha Wolk[https://wikirate.org/Samantha_Wolk].....2021-04-20 13:54:07 UTC PSG mentions a whistleblowing policy, but does not comment on protections or how that policy is facilitated. Samantha Wolk[https://wikirate.org/Samantha_Wolk].....2021-04-20 13:54:32 UTC",2018
6379751,https://wikirate.org/~6379751,Walk Free Foundation+MSA Business Performance Indicators,Punter_Southall_Group_Limited,2019,No,https://wikirate.org/~6358489,,No KPIs exist. CHITRANSHI VERMA[https://wikirate.org/CHITRANSHI_VERMA].....2020-10-20 15:51:25 UTC,2018
6379009,https://wikirate.org/~6379009,Walk Free Foundation+MSA incidents identified,Punter_Southall_Group_Limited,2019,No,https://wikirate.org/~6358489,,There is no relevant information given. CHITRANSHI VERMA[https://wikirate.org/CHITRANSHI_VERMA].....2020-10-20 11:38:34 UTC,2018
6379043,https://wikirate.org/~6379043,Walk Free Foundation+MSA incidents remediation (revised),Punter_Southall_Group_Limited,2019,Cancel contracts,https://wikirate.org/~6358489,,"On page no. 3, it is mentioned that ''PSG’s Property Services Department reviews all major suppliers on a periodic basis. Such a review resulted in terminating the contract with a company providing cleaning services to one of our regional offices as the supplier could not demonstrate its staff had the requisite work permits.'' under the heading further steps to prevent modern slavery in our supply chain. CHITRANSHI VERMA[https://wikirate.org/CHITRANSHI_VERMA].....2020-10-20 11:49:20 UTC PSG’s Property Services Department reviews all major suppliers on aperiodic basis. Such a review resulted in terminating the contract with acompany providing cleaning services to one of our regional offices as thesupplier could not demonstrate its staff had the requisite work permits.3 Elly Williams[https://wikirate.org/Elly_Williams].....2021-05-06 01:48:25 UTC",2018
6379733,https://wikirate.org/~6379733,Walk Free Foundation+MSA Ownership Disclosure,Punter_Southall_Group_Limited,2019,No,https://wikirate.org/~6358489,,No relevant information has provided. CHITRANSHI VERMA[https://wikirate.org/CHITRANSHI_VERMA].....2020-10-20 15:44:38 UTC,2018
5649302,https://wikirate.org/~5649302,Walk Free Foundation+MSA supply chain disclosure,Sainsbury's Bank,2019,Geographical,https://wikirate.org/~5462051,,"""Our supply chain ranges in size from suppliers that are large banks and IT services corporations to SME businesses that provide various marketing and operations services. The majority of suppliers are located within the UK or operate through UK based business units."" p. 5 Arabella Jorgensen-Hull[https://wikirate.org/Arabella_Jorgensen_Hull].....2019-11-30 02:13:38 UTC",2018
5649241,https://wikirate.org/~5649241,Walk Free Foundation+MSA Identification of risks,Sainsbury's Bank,2019,No,https://wikirate.org/~5462051,,,2018
5649254,https://wikirate.org/~5649254,Walk Free Foundation+MSA Performance Indicators,Sainsbury's Bank,2019,No,https://wikirate.org/~5462051,,,2018
5649289,https://wikirate.org/~5649289,Walk Free Foundation+MSA incidents identified,Sainsbury's Bank,2019,No,https://wikirate.org/~5462051,,,2018
5649316,https://wikirate.org/~5649316,Walk Free Foundation+MSA risk management (revised),Sainsbury's Bank,2019,No,https://wikirate.org/~5462051,,,2018
5649329,https://wikirate.org/~5649329,Walk Free Foundation+MSA Business Performance Indicators,Sainsbury's Bank,2019,No,https://wikirate.org/~5462051,,,2018
5649275,https://wikirate.org/~5649275,Business & Human Rights Resource Centre+MSA statement signed,Sainsbury's Bank,2019,Signed by other role,https://wikirate.org/~5462051,,Signed by Chief Finance Officer Arabella Jorgensen-Hull[https://wikirate.org/Arabella_Jorgensen_Hull].....2019-11-30 02:05:38 UTC Mike Larkin Kate Forster[https://wikirate.org/Kate_Forster].....2019-12-01 08:14:13 UTC,2018
5649282,https://wikirate.org/~5649282,Walk Free Foundation+MSA policy (revised),Sainsbury's Bank,2019,"Suppliers comply with laws and company’s policies (direct / tier 1), Prohibit use of forced labour (direct / tier 1), Contracts include clauses on forced labour (direct / tier 1), Suppliers produce their own statement (direct / tier 1)",https://wikirate.org/~5462051,,"""We have a zero-tolerance approach to modern slavery and human traf cking. We want to ensure that all those in our supply chain operate in accordance with our values. To do this, we have a rigorous supply chain management programme consisting of: - standard contractual terms that include a clause on compliance with the Modern Slavery Act 2015; appropriate action would be taken should any supplier be found in breach of this clause - Due diligence processes that verify suppliers’ compliance with the Modern Slavery Act - Accountable decision making - A risk-based supply chain assurance programme that includes a review of Modern Slavery statements for applicable suppliers."" Arabella Jorgensen-Hull[https://wikirate.org/Arabella_Jorgensen_Hull].....2019-11-30 02:10:00 UTC",2018
5649247,https://wikirate.org/~5649247,Walk Free Foundation+MSA training (revised),Sainsbury's Bank,2019,Training provided - not specified,https://wikirate.org/~5462051,,"""An e-learning course for all colleagues in the Bank and HRG is completed on an annual basis. The training includes guidance on modern slavery and traf cking, how to detect it and how to report it."" p. 8 Arabella Jorgensen-Hull[https://wikirate.org/Arabella_Jorgensen_Hull].....2019-11-30 01:50:48 UTC Training our colleagues In order for us to address modern slavery and human trafficking, awareness is raised across our business and supply chain, so that responsibility for identification of issues are shared, rather than sitting with a smaller group of experts, or being reliant on external stakeholders. An e-learning course for all colleagues in the Bank and HRG is completed on an annual basis. The training includes guidance on modern slavery and trafficking, how to detect it and how to report it.8 xokucfrd[https://wikirate.org/xokucfrd].....2021-04-28 20:40:37 UTC",2018
5649309,https://wikirate.org/~5649309,Walk Free Foundation+MSA risk assessment,Sainsbury's Bank,2019,Use of risk management tool or software,https://wikirate.org/~5462051,,"""PwC and Ergon, who together have signi cant data analytics capability and human rights expertise, have created a diagnostic risk assessment tool for us. We are able to analyse complex sets of internal and externally- sourced data, against an updated range of risk indicators to provide an aggregated risk rating for specific products and sectors within our business and supply chains. This tool offers us unprecedented visibility to the multiple tiers in our supply chains. The tool can be applied across the entire range of Sainsbury’s Group businesses, with their very different structures and sectors."" p. 9 Arabella Jorgensen-Hull[https://wikirate.org/Arabella_Jorgensen_Hull].....2019-11-30 02:16:10 UTC",2018
5649322,https://wikirate.org/~5649322,Walk Free Foundation+MSA whistleblowing mechanism (revised),Sainsbury's Bank,2019,"Whistleblower protection (direct employees), Whistleblower protection (supply chain workers)",https://wikirate.org/~5462051,,"""Our existing policies and procedures encourage colleagues to raise any concerns relating to the management of our suppliers or impacts on our supply chain at the earliest opportunity. We have safeguards in place to protect whistle-blowers throughout our organisation, whether their concern is internal or external, through our Whistleblowing Policy."" p. 7 Arabella Jorgensen-Hull[https://wikirate.org/Arabella_Jorgensen_Hull].....2019-11-30 02:22:49 UTC",2018
5649347,https://wikirate.org/~5649347,Walk Free Foundation+MSA Impact on Company Behaviour,Sainsbury's Bank,2019,Yes,https://wikirate.org/~5462051,,"To do this, we have a rigorous supply chain management programme consisting of: • Competitive and ethical sourcing • Standard contractual terms that include a clause on compliance with the Modern Slavery Act 2015; appropriate action would be taken should any supplier be found in breach of this clause Kate Forster[https://wikirate.org/Kate_Forster].....2019-12-01 08:23:16 UTC",2018
5649353,https://wikirate.org/~5649353,Walk Free Foundation+MSA Ownership Disclosure,Sainsbury's Bank,2019,Yes,https://wikirate.org/~5462051,,"""Sainsbury’s Bank is a retail bank which is wholly owned by J Sainsbury’s plc. Its registered office is in London, with a head of ce in Edinburgh and is authorised by the Prudential Regulation Authority and regulated by the Financial Conduct Authority and the Prudential Regulation Authority. It has around 1,780 employees and only operates in the UK. The Bank’s total income for 2018/2019 was £332m. Sainsbury’s Bank’s range of nancial products includes credit cards, savings and loans, as well as travel money, mortgages, car, home, pet, travel and life insurance. The Bank offers shoppers great deals, and rewards. HRG is a subsidiary of Sainsbury’s Bank and provides store cards. Turnover for 2018/19 was £130m. Its registered of ce is in Milton Keynes as is its head of ce. HRG is regulated by the Financial Conduct Authority."" p. 4 Arabella Jorgensen-Hull[https://wikirate.org/Arabella_Jorgensen_Hull].....2019-11-30 02:29:08 UTC",2018
3146276,https://wikirate.org/~3146276,Walk Free Foundation+MSA risk management (revised),Saint-Gobain,2017,"Audits of suppliers (self- reporting), Audits of suppliers (independent), On-site visits (self- reporting), On-site visits (independent)",https://wikirate.org/~3085396,,Page 3 and 4 Oliver Notley[https://wikirate.org/Oliver_Notley].....2017-09-24 07:22:14 UTC,2016
3146302,https://wikirate.org/~3146302,Walk Free Foundation+MSA Identification of risks,Saint-Gobain,2017,"Geographic, Industry, Resource",https://wikirate.org/~3085396,,"Geographic and resource page 3, industry page 4 Oliver Notley[https://wikirate.org/Oliver_Notley].....2017-09-24 07:28:21 UTC",2016
3146470,https://wikirate.org/~3146470,Walk Free Foundation+MSA Business Performance Indicators,Saint-Gobain,2017,In Development,https://wikirate.org/~3085396,,page 4 Oliver Notley[https://wikirate.org/Oliver_Notley].....2017-09-24 07:54:42 UTC,2016
3146456,https://wikirate.org/~3146456,Walk Free Foundation+MSA Performance Indicators,Saint-Gobain,2017,In Development,https://wikirate.org/~3085396,,page 4 Oliver Notley[https://wikirate.org/Oliver_Notley].....2017-09-24 07:54:15 UTC,2016
3146314,https://wikirate.org/~3146314,Walk Free Foundation+MSA incidents identified,Saint-Gobain,2017,No,https://wikirate.org/~3085396,,Page 1: provides acces on website to annual report of incidents but there are no incidents to report on.Oliver Notley[https://wikirate.org/Oliver_Notley].....2017-09-24 07:57:50 UTC,2016
3146244,https://wikirate.org/~3146244,Walk Free Foundation+MSA supply chain disclosure,Saint-Gobain,2017,No,https://wikirate.org/~3085396,,,2016
3146408,https://wikirate.org/~3146408,Walk Free Foundation+MSA incidents remediation (revised),Saint-Gobain,2017,No,https://wikirate.org/~3085396,,Have been no incidents of forced labour to rectify page 1 Oliver Notley[https://wikirate.org/Oliver_Notley].....2017-09-24 07:47:00 UTC,2016
3146293,https://wikirate.org/~3146293,Walk Free Foundation+MSA risk assessment,Saint-Gobain,2017,"Risk-based questionnaires, Conducting research",https://wikirate.org/~3085396,,Page 3 and 4 Oliver Notley[https://wikirate.org/Oliver_Notley].....2017-09-24 07:25:44 UTC,2016
3146180,https://wikirate.org/~3146180,Business & Human Rights Resource Centre+MSA statement signed,Saint-Gobain,2017,Signed by other role,https://wikirate.org/~3085396,,"Page 4, signed by General Delegate Oliver Notley[https://wikirate.org/Oliver_Notley].....2017-09-24 07:07:21 UTC",2016
3146231,https://wikirate.org/~3146231,Walk Free Foundation+MSA policy (revised),Saint-Gobain,2017,Suppliers comply with laws and company’s policies (direct / tier 1),https://wikirate.org/~3085396,,Page 3 and 4 Oliver Notley[https://wikirate.org/Oliver_Notley].....2017-09-24 07:17:52 UTC,2016
3146115,https://wikirate.org/~3146115,Business & Human Rights Resource Centre+Modern Slavery Statement,Saint-Gobain,2017,Yes - UK Modern Slavery Act,https://wikirate.org/~3085396,,page 2 Oliver Notley[https://wikirate.org/Oliver_Notley].....2017-09-24 06:48:11 UTC,2016
6374429,https://wikirate.org/~6374429,Walk Free Foundation+MSA Identification of risks,SLF_of_Canada_UK_Limited,2019,No,https://wikirate.org/~6361422,https://www.sloc.co.uk/static/slfuk/Home/files/Modern_Slavery_Statement_2019.pdf,No explicit description given Mueni Mutinda[https://wikirate.org/Mueni_Mutinda].....2020-10-19 14:14:31 UTC,2018
6373273,https://wikirate.org/~6373273,Walk Free Foundation+MSA supply chain disclosure,SLF_of_Canada_UK_Limited,2019,No,https://wikirate.org/~6361422,https://www.sloc.co.uk/static/slfuk/Home/files/Modern_Slavery_Statement_2019.pdf,,2018
6372865,https://wikirate.org/~6372865,Business & Human Rights Resource Centre+MSA statement signed,SLF_of_Canada_UK_Limited,2019,Signed by other role,https://wikirate.org/~6361422,https://www.sloc.co.uk/static/slfuk/Home/files/Modern_Slavery_Statement_2019.pdf,Approval found on p.3. Mueni Mutinda[https://wikirate.org/Mueni_Mutinda].....2020-10-19 10:39:46 UTC,2018
6374337,https://wikirate.org/~6374337,Walk Free Foundation+MSA risk assessment,SLF_of_Canada_UK_Limited,2019,"Risk-based questionnaires, Conducting research",https://wikirate.org/~6361422,https://www.sloc.co.uk/static/slfuk/Home/files/Modern_Slavery_Statement_2019.pdf,"Found on p. 2 under 'training for staff' Found on p.1 under ' our suppliers', the second last paragraph. Mueni Mutinda[https://wikirate.org/Mueni_Mutinda].....2020-10-19 13:59:47 UTC",2018
6374199,https://wikirate.org/~6374199,Walk Free Foundation+MSA policy (revised),SLF_of_Canada_UK_Limited,2019,"Suppliers comply with laws and company’s policies (direct / tier 1), Prohibit use of forced labour (direct / tier 1), Code of conduct or supplier code includes clauses on slavery and human trafficking (direct / tier 1), Prohibit use of child labour (direct / tier 1), Suppliers protect migrant workers (direct / tier 1)",https://wikirate.org/~6361422,https://www.sloc.co.uk/static/slfuk/Home/files/Modern_Slavery_Statement_2019.pdf,found on p.2 under 'policies'. Mueni Mutinda[https://wikirate.org/Mueni_Mutinda].....2020-10-19 13:40:05 UTC,2018
6372929,https://wikirate.org/~6372929,Business & Human Rights Resource Centre+MSA Statement Approval,SLF_of_Canada_UK_Limited,2019,Approved by Board,https://wikirate.org/~6361422,https://www.sloc.co.uk/static/slfuk/Home/files/Modern_Slavery_Statement_2019.pdf,Approved by company secretary. Found on p.3 Mueni Mutinda[https://wikirate.org/Mueni_Mutinda].....2020-10-19 11:06:52 UTC,2018
6377067,https://wikirate.org/~6377067,Walk Free Foundation+MSA Performance Indicators,SLF_of_Canada_UK_Limited,2019,No,https://wikirate.org/~6361422,https://www.sloc.co.uk/static/slfuk/Home/files/Modern_Slavery_Statement_2019.pdf,,2018
6377747,https://wikirate.org/~6377747,Walk Free Foundation+MSA Impact on Company Behaviour,SLF_of_Canada_UK_Limited,2019,Yes,https://wikirate.org/~6361422,https://www.sloc.co.uk/static/slfuk/Home/files/Modern_Slavery_Statement_2019.pdf,found on p. 2 '' developed key perfomance'' Mueni Mutinda[https://wikirate.org/Mueni_Mutinda].....2020-10-19 23:02:55 UTC,2018
6374483,https://wikirate.org/~6374483,Walk Free Foundation+MSA risk management (revised),SLF_of_Canada_UK_Limited,2019,Audits of suppliers (self- reporting),https://wikirate.org/~6361422,https://www.sloc.co.uk/static/slfuk/Home/files/Modern_Slavery_Statement_2019.pdf,Found in p.1 point no. 2 under 'our suppliers' Mueni Mutinda[https://wikirate.org/Mueni_Mutinda].....2020-10-19 14:21:39 UTC,2018
6374713,https://wikirate.org/~6374713,Walk Free Foundation+MSA training (revised),SLF_of_Canada_UK_Limited,2019,Employees (all),https://wikirate.org/~6361422,https://www.sloc.co.uk/static/slfuk/Home/files/Modern_Slavery_Statement_2019.pdf,found on p.2 Mueni Mutinda[https://wikirate.org/Mueni_Mutinda].....2020-10-19 14:51:11 UTC,2018
6374678,https://wikirate.org/~6374678,Walk Free Foundation+MSA whistleblowing mechanism (revised),SLF_of_Canada_UK_Limited,2019,Focal Point (direct employees),https://wikirate.org/~6361422,https://www.sloc.co.uk/static/slfuk/Home/files/Modern_Slavery_Statement_2019.pdf,found on p.2 on the paragraph saying '' Our whistleblowing...'' and then more information given on p.3 under 'responsibility' Mueni Mutinda[https://wikirate.org/Mueni_Mutinda].....2020-10-19 14:46:16 UTC,2018
6377664,https://wikirate.org/~6377664,Walk Free Foundation+MSA Business Performance Indicators,SLF_of_Canada_UK_Limited,2019,In Development,https://wikirate.org/~6361422,https://www.sloc.co.uk/static/slfuk/Home/files/Modern_Slavery_Statement_2019.pdf,found on p.3 under 'SLF Uk's commitment' Mueni Mutinda[https://wikirate.org/Mueni_Mutinda].....2020-10-19 22:41:00 UTC,2018
6374496,https://wikirate.org/~6374496,Walk Free Foundation+MSA incidents identified,SLF_of_Canada_UK_Limited,2019,No,https://wikirate.org/~6361422,https://www.sloc.co.uk/static/slfuk/Home/files/Modern_Slavery_Statement_2019.pdf,None found. Mueni Mutinda[https://wikirate.org/Mueni_Mutinda].....2020-10-19 14:23:18 UTC,2018
6374524,https://wikirate.org/~6374524,Walk Free Foundation+MSA incidents remediation (revised),SLF_of_Canada_UK_Limited,2019,Corrective action plan,https://wikirate.org/~6361422,https://www.sloc.co.uk/static/slfuk/Home/files/Modern_Slavery_Statement_2019.pdf,found in p.1. Numbers 2 and 3. Mueni Mutinda[https://wikirate.org/Mueni_Mutinda].....2020-10-19 14:30:26 UTC,2018
6373234,https://wikirate.org/~6373234,Walk Free Foundation+MSA Ownership Disclosure,SLF_of_Canada_UK_Limited,2019,No,https://wikirate.org/~6361422,https://www.sloc.co.uk/static/slfuk/Home/files/Modern_Slavery_Statement_2019.pdf,,2018
5646411,https://wikirate.org/~5646411,Walk Free Foundation+MSA Identification of risks,Sumitomo Mitsui Financial,2019,No,https://wikirate.org/~5461675,https://www.smfg.co.jp/english/responsibility/smfgcsr/esg_initiative/forrights/resources/pdf/Slavery_and_Human_Trafficking_Statement_2019.pdf,"SMBC notes that modern slavery risks may arise when engaging customers and conduct Conduct customer due diligence. Customer - Page 3 ""SMBC's Credit Policy prohibits granting credit to certain businesses and customers, which include entities with problems from the perspective of public order and morals. Also, SMBC prohibits origination of loan for certain types of business where human rights abuses such as child labor is, or may be, taking place, or is likely to take place. "" Furthermore, SMBC London Branch takes appropriate steps to identify, evaluate, and mitigate the risk that its products and services may be used by a customer for the commission of slavery and Human Trafficking. This comprises a series of checks on its customers, including analysis of the activity carried out and a detailed review information, in order to identify, instances that may give cause for concern in relation to slavery and Human Trafficking"" Kate Forster[https://wikirate.org/Kate_Forster].....2019-11-24 01:24:42 UTC",2018
5646369,https://wikirate.org/~5646369,Walk Free Foundation+MSA supply chain disclosure,Sumitomo Mitsui Financial,2019,No,https://wikirate.org/~5461675,https://www.smfg.co.jp/english/responsibility/smfgcsr/esg_initiative/forrights/resources/pdf/Slavery_and_Human_Trafficking_Statement_2019.pdf,,2018
5646348,https://wikirate.org/~5646348,Business & Human Rights Resource Centre+MSA statement signed,Sumitomo Mitsui Financial,2019,Signed by Director,https://wikirate.org/~5461675,https://www.smfg.co.jp/english/responsibility/smfgcsr/esg_initiative/forrights/resources/pdf/Slavery_and_Human_Trafficking_Statement_2019.pdf,Signed by Toshikazu Yaku Director and Deputy president Kate Forster[https://wikirate.org/Kate_Forster].....2019-11-24 00:49:37 UTC,2018
5646395,https://wikirate.org/~5646395,Walk Free Foundation+MSA risk assessment,Sumitomo Mitsui Financial,2019,Conducting research,https://wikirate.org/~5461675,https://www.smfg.co.jp/english/responsibility/smfgcsr/esg_initiative/forrights/resources/pdf/Slavery_and_Human_Trafficking_Statement_2019.pdf,"Page 3 Supply chain - Identification of risk but no assessment of risk. ""In particular, SMBC London Branch also performs due diligence on suppliers and contractors, which includes an analysis of the activity carried out and a detailed review of publicly available information, in order to identify instances that may give cause for concern in relation to slavery and Human Trafficking"" Kate Forster[https://wikirate.org/Kate_Forster].....2019-11-24 01:16:25 UTC",2018
5646388,https://wikirate.org/~5646388,Walk Free Foundation+MSA policy (revised),Sumitomo Mitsui Financial,2019,No,https://wikirate.org/~5461675,https://www.smfg.co.jp/english/responsibility/smfgcsr/esg_initiative/forrights/resources/pdf/Slavery_and_Human_Trafficking_Statement_2019.pdf,"Vague statement of intended actions. Page 3 Supply chain ""SMBC takes appropriate steps to verify, evaluate and mitigate the risk that slavery and Human Trafficking may occur in its supply chain."" Kate Forster[https://wikirate.org/Kate_Forster].....2019-11-24 01:13:36 UTC Not in their supply chain, but prohibits child labour by restricting loans to businesses and customers. p. 3. Customer only, not suppliers ""SMBC's Credit Policy prohibits granting credit to certain businesses and customers, which include entities with problems from the perspective of public order and morals. Also, SMBC prohibits origination of loan for certain types of business where human rights abuses such as child labour is, or may be, taking place, or is likely to take place."" Gabby[https://wikirate.org/Gabby].....2020-11-27 01:41:11 UTC Not enough to say they prohibit forced labour ""In addition, appropriate Anti-slavery policy and procedures have been implemented within SMBC London Branch. These provide detailed guidance on what const...",2018
5646355,https://wikirate.org/~5646355,Business & Human Rights Resource Centre+MSA Statement Approval,Sumitomo Mitsui Financial,2019,Approved by Board,https://wikirate.org/~5461675,https://www.smfg.co.jp/english/responsibility/smfgcsr/esg_initiative/forrights/resources/pdf/Slavery_and_Human_Trafficking_Statement_2019.pdf,"Approval This statement was approved by the SMBC Board of Directors on July 29th 2019 and has been signed on behalf of the Board by Mr. Toshikazu Yaku, Director and Deputy president.4 Kate Forster[https://wikirate.org/Kate_Forster].....2019-11-24 00:50:27 UTC",2018
5646557,https://wikirate.org/~5646557,Walk Free Foundation+MSA Performance Indicators,Sumitomo Mitsui Financial,2019,No,https://wikirate.org/~5461675,https://www.smfg.co.jp/english/responsibility/smfgcsr/esg_initiative/forrights/resources/pdf/Slavery_and_Human_Trafficking_Statement_2019.pdf,,2018
5646569,https://wikirate.org/~5646569,Walk Free Foundation+MSA Impact on Company Behaviour,Sumitomo Mitsui Financial,2019,No,https://wikirate.org/~5461675,https://www.smfg.co.jp/english/responsibility/smfgcsr/esg_initiative/forrights/resources/pdf/Slavery_and_Human_Trafficking_Statement_2019.pdf,"Page 2 Governance ""In addition, appropriate Anti-Slavery policy and procedures have been implemented within SMBC London Branch. These provide detailed guidance on what constitutes an offence and the controls in place to mitigate the risk that the branch may be directly or indirectly involved in the commission of Slavery and Human Trafficking."" Suggests that this was implemented as a result of the need to comply with the Act. Kate Forster[https://wikirate.org/Kate_Forster].....2019-11-24 04:00:57 UTC Doesn't say th change has occurred as a direct result of UK MSA Gabby[https://wikirate.org/Gabby].....2020-11-27 01:52:45 UTC",2018
5646522,https://wikirate.org/~5646522,Walk Free Foundation+MSA risk management (revised),Sumitomo Mitsui Financial,2019,No,https://wikirate.org/~5461675,https://www.smfg.co.jp/english/responsibility/smfgcsr/esg_initiative/forrights/resources/pdf/Slavery_and_Human_Trafficking_Statement_2019.pdf,"SMBC do not audit suppliers however, it performs due diligence on suppliers and contractors, ""which includes an analysis of the activity carried out and a detailed review of publicly available information, in order to identify instances that may give cause for concern in relation to Slavery and Human Trafficking."" (Page 3) Kate Forster[https://wikirate.org/Kate_Forster].....2019-11-24 03:42:46 UTC",2018
5646550,https://wikirate.org/~5646550,Walk Free Foundation+MSA training (revised),Sumitomo Mitsui Financial,2019,Training provided - not specified,https://wikirate.org/~5461675,https://www.smfg.co.jp/english/responsibility/smfgcsr/esg_initiative/forrights/resources/pdf/Slavery_and_Human_Trafficking_Statement_2019.pdf,"Page 4 ""Additionally, in order to ensure proper understanding of the risks posed by Slavery and Human Trafficking, the employees of SMBC London Branch receive training on Slavery and Human Trafficking and the requirements of the Act."" Details of the training not specified. Kate Forster[https://wikirate.org/Kate_Forster].....2019-11-24 03:53:14 UTC Only to London Branch doesn't specify all Gabby[https://wikirate.org/Gabby].....2020-11-27 01:50:14 UTC AdditionaIIy,in order to ensure proper understandin牙 ofthe risks posed by slavery and Human lYaffickin牙, the employeesin sMBC London Branch receive trainin牙 on Slavery and Human lYafficking and the requirements oftheAct.4 xokucfrd[https://wikirate.org/xokucfrd].....2021-04-06 15:28:45 UTC",2018
5646543,https://wikirate.org/~5646543,Walk Free Foundation+MSA whistleblowing mechanism (revised),Sumitomo Mitsui Financial,2019,Whistleblower protection (direct employees),https://wikirate.org/~5461675,https://www.smfg.co.jp/english/responsibility/smfgcsr/esg_initiative/forrights/resources/pdf/Slavery_and_Human_Trafficking_Statement_2019.pdf,"Page 4 Staff ""All employees of SMBC are encouraged to identify and report immediately via SMBC's whistle-blowing program, without fear of retaliation, any conduct that the employees knows or reasonably believes would violate legal or regulatory requirements or ethical standards, which include, but are not limited to internal policies and guidance in relation to human rights"" Selected whistleblowing hotline and whistleblower protection as the MS report states that employees of SMBC are encouraged to report ""without fear or retaliation"" Kate Forster[https://wikirate.org/Kate_Forster].....2019-11-24 03:50:53 UTC Correction: Focal point and whistleblower protection Kate Forster[https://wikirate.org/Kate_Forster].....2019-12-01 07:55:52 UTC",2018
5646563,https://wikirate.org/~5646563,Walk Free Foundation+MSA Business Performance Indicators,Sumitomo Mitsui Financial,2019,No,https://wikirate.org/~5461675,https://www.smfg.co.jp/english/responsibility/smfgcsr/esg_initiative/forrights/resources/pdf/Slavery_and_Human_Trafficking_Statement_2019.pdf,,2018
5646529,https://wikirate.org/~5646529,Walk Free Foundation+MSA incidents identified,Sumitomo Mitsui Financial,2019,No,https://wikirate.org/~5461675,https://www.smfg.co.jp/english/responsibility/smfgcsr/esg_initiative/forrights/resources/pdf/Slavery_and_Human_Trafficking_Statement_2019.pdf,There was no relevant information given. Kate Forster[https://wikirate.org/Kate_Forster].....2019-11-24 03:44:12 UTC,2018
5646536,https://wikirate.org/~5646536,Walk Free Foundation+MSA incidents remediation (revised),Sumitomo Mitsui Financial,2019,No,https://wikirate.org/~5461675,https://www.smfg.co.jp/english/responsibility/smfgcsr/esg_initiative/forrights/resources/pdf/Slavery_and_Human_Trafficking_Statement_2019.pdf,No relevant information Kate Forster[https://wikirate.org/Kate_Forster].....2019-11-24 03:46:08 UTC,2018
6912936,https://wikirate.org/~6912936,Walk Free Foundation+Assesses MS risks of investee companies (sector specific),Sumitomo Mitsui Financial,2019,No,https://wikirate.org/~5461675,https://www.smfg.co.jp/english/responsibility/smfgcsr/esg_initiative/forrights/resources/pdf/Slavery_and_Human_Trafficking_Statement_2019.pdf,"(p.3. Customer) ""SMBC's Credit Policy prohibits granting credit to certain businesses and customers which include entities with problems from the perspective of public order and morals. Also, SMBC prohibits origination of loan for certain types of business where human rights abuses such as child labor is, or may be, taking place, or is likely to take place. Furthermore, SMBC London Branch takes appropriate steps to identify, evaluate, and mitigate the risk that its products and services may be used by a customer for the commission of Slavery and Human Trafficking. This comprises a series of checks on its customers, including but not limited to, an analysis of activity carried out and a detailed review of publicly available information, in order to identify instances that may give cause for concern in relation to Slavery and Human Trafficking. As part of the on-boarding and periodic customer due diligence processes, all customers are assessed to determine if they fall within the scoep of the Act, and, if so...",2018
6912500,https://wikirate.org/~6912500,Walk Free Foundation+Cascading reporting obligations under MSA (sector specific),Sumitomo Mitsui Financial,2019,No,https://wikirate.org/~5461675,https://www.smfg.co.jp/english/responsibility/smfgcsr/esg_initiative/forrights/resources/pdf/Slavery_and_Human_Trafficking_Statement_2019.pdf,"The statement mentions this expectation for customers, not sure if applies to investees. ""As part of the on-boarding and periodic customer due diligence processes, all customers are assessed to determine if they fall within the scoep of the Act, and, if so, a copy of their Anti-Slavery Statement is sought and retained. Furthermore, in relation to trade finance, all transactions are subject to checks to ascertain that the goods and country of origin are not prohibited under its Anti-Slavery policy and procedures."" (p.3) Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2021-02-19 16:27:41 UTC",2018
6913366,https://wikirate.org/~6913366,Walk Free Foundation+Engagement on MS with investee companies (sector specific),Sumitomo Mitsui Financial,2019,No,https://wikirate.org/~5461675,https://www.smfg.co.jp/english/responsibility/smfgcsr/esg_initiative/forrights/resources/pdf/Slavery_and_Human_Trafficking_Statement_2019.pdf,,2018
6912065,https://wikirate.org/~6912065,Walk Free Foundation+Human Rights investment policy (sector specific),Sumitomo Mitsui Financial,2019,No,https://wikirate.org/~5461675,https://www.smfg.co.jp/english/responsibility/smfgcsr/esg_initiative/forrights/resources/pdf/Slavery_and_Human_Trafficking_Statement_2019.pdf,"No, statement only says ""SMFG has published a statement on Human Rights, which recognizes the ethical responsibility to support and respect the protection of internationally proclaimed human rights, and to prevent complicity in human rights violations"" (p.1) Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2021-02-19 16:27:00 UTC",2018
